Gene stable ID	Zea mays paralogue gene stable ID	Evalue	Paralogue last common ancestor with Zea mays	Paralogue %id. target Zea mays gene identical to query gene	Paralogue %id. query gene identical to target Zea mays gene	Paralogue dN with Zea mays	Paralogue dS with Zea mays
Zm00001d048514	Zm00001d032529	0.0	09_Poaceae	53.681	56.1798	0.2982	0.9615
Zm00001d049292	Zm00001d007378	0.0	12_Zea mays	69.9208	69.3717	0.1337	0.6784
Zm00001d033401	Zm00001d011872	2e-114	03_Embryophyta	32.549	35.4196	0.6551	30.102
Zm00001d042017	Zm00001d001843	7e-20	01_Eukaryota	26.9461	25.4237	0.8177	3.2429
Zm00001d042492	Zm00001d017207	4e-125	05_Magnoliophyta	41.5014	43.3432	0.2904	1.6741
Zm00001d037561	Zm00001d005449	5e-98	12_Zea mays	45.8621	53.4137	0.0724	0.062
Zm00001d022593	Zm00001d007481	0.0	12_Zea mays	79.1262	77.9904	0.0958	0.7773
Zm00001d053747	Zm00001d002598	2e-146	09_Poaceae	49.4681	57.9439	0.3055	2.02
Zm00001d028112	Zm00001d000379	9e-105	05_Magnoliophyta	75.5435	61.5044	0.1425	6.547
Zm00001d018487	Zm00001d008432	3e-55	01_Eukaryota	29.2842	29.6053	0.8668	9.0968
Zm00001d044351	Zm00001d044345	3e-131	12_Zea mays	26.1438	47.619	0.5481	1.0143
Zm00001d014170	Zm00001d009318	9e-103	12_Zea mays	56.25	95.5752	0.0257	0.0216
Zm00001d037606	Zm00001d008640	1e-52	01_Eukaryota	27.4621	27.5665	0.7789	61.4999
Zm00001d051938	Zm00001d008332	1e-157	09_Poaceae	56.4865	63.9144	0.2311	7.1188
Zm00001d028074	Zm00001d018677	1e-53	08_commelinids	54.902	54.3689	0.3191	103.8316
Zm00001d044129	Zm00001d033910	0.0	03_Embryophyta	38.2979	48.0916	0.3661	24.5695
Zm00001d021959	Zm00001d006715	3e-87	12_Zea mays	22.6619	66.3158	0.252	0.3397
Zm00001d040141	Zm00001d037121	1e-58	12_Zea mays	47.6015	33.8583	0.4358	0.5748
Zm00001d043742	Zm00001d043738	3e-121	09_Poaceae	47.2813	53.3333	0.2684	92.698
Zm00001d030809	Zm00001d004652	0.0	12_Zea mays	61.7716	62.9454	0.1614	0.2236
Zm00001d025834	Zm00001d018803	0.0	09_Poaceae	61.1015	60.6838	0.2567	83.104
Zm00001d040263	Zm00001d029664	0.0	03_Embryophyta	75.7353	65.3277	0.1536	11.8716
Zm00001d026148	Zm00001d005329	5e-69	07_Petrosaviidae	28.8939	33.1606	0.652	56.7666
Zm00001d051727	Zm00001d051719	6e-75	12_Zea mays	96.3964	72.2973	0.0151	0.1849
Zm00001d029030	Zm00001d022595	3e-32	11_Andropogoneae	80.8511	97.4359	0.0121	0.4151
Zm00001d011368	Zm00001d006877	2e-27	12_Zea mays	95.1557	97.5177	0.0122	0.008
Zm00001d038139	Zm00001d037574	4e-19	03_Embryophyta	26.5537	26.8571	0.7711	71.5315
Zm00001d029888	Zm00001d015297	1e-48	03_Embryophyta	24.0066	21.1063	0.8416	67.6108
Zm00001d049206	Zm00001d034657	9e-57	09_Poaceae	37.2222	38.9535	0.4608	99.9194
Zm00001d045673	Zm00001d038091	2e-18	01_Eukaryota	20.9932	22.6277	0.7218	67.6268
Zm00001d034591	Zm00001d012687	0.0	09_Poaceae	62.0818	56.4825	0.2762	2.4821
Zm00001d020303	Zm00001d005980	1e-16	09_Poaceae	21.8919	18.3258	1.002	3.6058
Zm00001d054041	Zm00001d010036	0.0	06_Mesangiospermae	38.3041	40.4321	0.4918	72.0702
Zm00001d030369	Zm00001d022181	1e-123	11_Andropogoneae	92.5926	18.5874	0.0345	0.2814
Zm00001d013332	Zm00001d009495	1e-26	08_commelinids	49.1018	42.487	0.3815	2.0933
Zm00001d037672	Zm00001d008715	5e-148	09_Poaceae	74.4165	74.2832	0.124	1.3358
Zm00001d026695	Zm00001d012259	3e-150	06_Mesangiospermae	46.4481	47.5746	0.3201	109.2539
Zm00001d023608	Zm00001d005252	6e-42	05_Magnoliophyta	30.2103	34.8786	0.6806	67.1208
Zm00001d010159	Zm00001d004855	0.0	06_Mesangiospermae	92.0213	58.6441	0.0424	1.4831
Zm00001d033794	Zm00001d028363	3e-42	09_Poaceae	29.901	49.4272	0.4068	5.8656
Zm00001d035773	Zm00001d013890	2e-48	05_Magnoliophyta	18.1226	25.7407	0.7937	13.1521
Zm00001d035605	Zm00001d030678	1e-52	08_commelinids	32.7217	44.2149	0.3892	4.5078
Zm00001d029806	Zm00001d014796	3e-62	08_commelinids	52.1739	48.1928	0.3125	5.8345
Zm00001d033169	Zm00001d023737	2e-24	09_Poaceae	37.1542	39.8305	0.3922	75.5118
Zm00001d028876	Zm00001d003027	0.0	12_Zea mays	67.2377	85.5586	0.0681	0.0646
Zm00001d024900	Zm00001d024893	6e-57	12_Zea mays	86.4078	86.4078	0.0949	0.1706
Zm00001d021301	Zm00001d007202	2e-96	01_Eukaryota	29.3692	27.7344	0.7348	53.1797
Zm00001d040682	Zm00001d009160	3e-65	12_Zea mays	61.1742	61.6412	0.2291	0.9026
Zm00001d023371	Zm00001d021104	2e-90	12_Zea mays	62.3431	57.3077	0.2789	0.7754
Zm00001d032974	Zm00001d007765	7e-114	05_Magnoliophyta	43.5484	59.1241	0.2275	5.6025
Zm00001d047483	Zm00001d043271	1e-108	03_Embryophyta	32.9212	32.9212	0.4645	141.03169
Zm00001d051126	Zm00001d002938	2e-92	09_Poaceae	33.925	24.1913	0.5227	4.5327
Zm00001d039141	Zm00001d011426	0.0	06_Mesangiospermae	67.4566	64.5015	0.1699	0.8779
Zm00001d053514	Zm00001d048711	5e-108	08_commelinids	40.2062	39.7149	0.4586	91.6496
Zm00001d016299	Zm00001d011226	2e-115	05_Magnoliophyta	54.3284	53.5294	0.3739	10.0368
Zm00001d031079	Zm00001d013118	4e-19	09_Poaceae	30.9392	20	0.621	101.4912
Zm00001d015614	Zm00001d012379	5e-52	03_Embryophyta	30.5921	23.192	0.4948	75.1753
Zm00001d029125	Zm00001d000128	1e-86	05_Magnoliophyta	15.2975	35.0649	0.6104	89.2093
Zm00001d046838	Zm00001d027436	2e-172	05_Magnoliophyta	39.4299	41.4482	0.3989	53.5943
Zm00001d043193	Zm00001d032371	6e-18	06_Mesangiospermae	34.1463	25.1685	0.5683	18.177
Zm00001d047317	Zm00001d003934	6e-161	12_Zea mays	73.6196	63.1579	0.0572	0.0765
Zm00001d046134	Zm00001d010137	3e-110	05_Magnoliophyta	42.9975	43.2099	0.3685	131.674
Zm00001d032250	Zm00001d005714	3e-21	09_Poaceae	35.8407	39.1304	0.5329	2.4765
Zm00001d024521	Zm00001d019185	1e-40	04_Tracheophyta	21.2062	10.5111	0.995	63.9945
Zm00001d013010	Zm00001d008209	7e-63	01_Eukaryota	30.1948	33.0961	0.4053	74.3567
Zm00001d027683	Zm00001d017793	6e-20	03_Embryophyta	20.7612	16.8303	1.177	58.1879
Zm00001d039477	Zm00001d004541	9e-17	01_Eukaryota	25.448	16.6471	0.9708	62.2801
Zm00001d040502	Zm00001d037376	3e-27	08_commelinids	29.3194	31.2849	0.4541	10.878
Zm00001d048558	Zm00001d029708	4e-108	12_Zea mays	85.022	83.5498	0.0675	0.5188
Zm00001d049188	Zm00001d007318	0.0	12_Zea mays	85.2234	94.8375	0.0241	0.1847
Zm00001d028173	Zm00001d022016	2e-19	05_Magnoliophyta	18.3594	15.0883	0.9425	7.6838
Zm00001d042087	Zm00001d038064	2e-151	09_Poaceae	57.9737	59.5376	0.2396	3.5011
Zm00001d023907	Zm00001d023905	1e-23	09_Poaceae	31.3333	14.5963	0.731	4.9877
Zm00001d021181	Zm00001d006732	4e-12	05_Magnoliophyta	21.6398	24.8074	0.6996	31.0217
Zm00001d031310	Zm00001d024230	2e-52	04_Tracheophyta	52	41.4343	0.3599	68.6999
Zm00001d047750	Zm00001d010976	1e-85	09_Poaceae	50.2841	48.4931	0.2963	9.2193
Zm00001d035467	Zm00001d023425	2e-18	04_Tracheophyta	31.4286	29.3008	0.6391	72.4519
Zm00001d053172	Zm00001d018452	3e-76	09_Poaceae	46.9595	46.0265	0.3336	1.9046
Zm00001d029603	Zm00001d006731	0.0	09_Poaceae	58.0078	67.9634	0.2117	1.1066
Zm00001d051863	Zm00001d020418	9e-83	05_Magnoliophyta	32.5234	33.0171	0.515	115.8513
Zm00001d031904	Zm00001d012957	1e-93	05_Magnoliophyta	48.7544	51.6981	0.3074	142.3313
Zm00001d051715	Zm00001d051707	2e-63	12_Zea mays	60.9195	94.6429	0.0244	0.123
Zm00001d027884	Zm00001d002705	2e-88	01_Eukaryota	29.49	25.6757	0.846	54.5372
Zm00001d013595	Zm00001d008782	2e-21	05_Magnoliophyta	29.5031	26.9122	0.5872	86.8111
Zm00001d044768	Zm00001d038334	1e-98	03_Embryophyta	29.8893	36	0.4304	103.813
Zm00001d045661	Zm00001d017939	6e-106	09_Poaceae	53.7281	52.6882	0.3101	3.2675
Zm00001d009030	Zm00001d006682	4e-86	09_Poaceae	39.3736	23.7197	0.3678	90.9449
Zm00001d048129	Zm00001d033367	0.0	07_Petrosaviidae	65.5039	62.5926	0.2379	2.7146
Zm00001d027441	Zm00001d019282	1e-143	03_Embryophyta	46.8683	42.7165	0.384	14.082
Zm00001d025574	Zm00001d003470	5e-150	11_Andropogoneae	83.758	82.7044	0.1033	0.3441
Zm00001d048945	Zm00001d046531	2e-21	05_Magnoliophyta	22.4377	21.039	0.9797	6.2353
Zm00001d052906	Zm00001d004072	2e-46	09_Poaceae	37.6877	35.402	0.4272	33.9873
Zm00001d015279	Zm00001d001988	5e-131	09_Poaceae	54.8851	58.4098	0.2054	5.7806
Zm00001d034442	Zm00001d028295	9e-86	12_Zea mays	44.843	18.8324	0.3422	0.5228
Zm00001d023234	Zm00001d019853	4e-147	12_Zea mays	9.60699	21.1538	0.6252	64.5505
Zm00001d011433	Zm00001d005199	0.0	09_Poaceae	65.0391	59.4643	0.232	2.3124
Zm00001d034085	Zm00001d000143	2e-144	09_Poaceae	55.6985	54.2039	0.2955	3.4608
Zm00001d034322	Zm00001d029247	2e-106	12_Zea mays	84.4193	67.1171	0.0847	0.2573
Zm00001d026371	Zm00001d026369	4e-145	10_Panicoideae	61.4493	57.7657	0.2227	1.1901
Zm00001d045026	Zm00001d014690	4e-49	05_Magnoliophyta	47.1985	41.6248	0.3905	3.613
Zm00001d048437	Zm00001d048352	8e-15	05_Magnoliophyta	12.8788	18.5455	0.5894	108.2004
Zm00001d050593	Zm00001d014779	7e-31	12_Zea mays	88.3721	75.2475	0.0634	0.0831
Zm00001d035208	Zm00001d016898	2e-120	03_Embryophyta	36.9532	32.7103	0.4968	79.1643
Zm00001d027337	Zm00001d018624	8e-83	01_Eukaryota	15.7989	21.2817	0.9776	66.6354
Zm00001d050260	Zm00001d020208	0.0	05_Magnoliophyta	48.3215	50.1055	0.3654	2.9806
Zm00001d013198	Zm00001d000058	2e-82	12_Zea mays	75	93.1034	0.0316	0.0486
Zm00001d049154	Zm00001d042486	5e-149	08_commelinids	52.9284	55.3288	0.2354	79.9139
Zm00001d053143	Zm00001d023593	0.0	09_Poaceae	80.0847	79.2453	0.0883	2.5077
Zm00001d037464	Zm00001d012774	7e-31	06_Mesangiospermae	59.8504	35.9281	0.2217	9.2278
Zm00001d052301	Zm00001d033142	1e-159	12_Zea mays	65.1099	85.2518	0.0878	0.2134
Zm00001d047557	Zm00001d008341	0.0	12_Zea mays	29.2894	50.7508	0.0769	0.1639
Zm00001d041173	Zm00001d023994	0.0	12_Zea mays	80.2158	78.7986	0.1155	0.5546
Zm00001d022506	Zm00001d022009	3e-40	09_Poaceae	55.1852	48.5342	0.2768	94.363
Zm00001d034111	Zm00001d006255	5e-44	05_Magnoliophyta	25.9714	23.7383	0.8459	66.9879
Zm00001d040554	Zm00001d009595	6e-52	05_Magnoliophyta	27.5387	26.2295	0.4957	84.5535
Zm00001d027887	Zm00001d022120	2e-82	09_Poaceae	49.5413	51.5924	0.3603	2.3129
Zm00001d020208	Zm00001d016395	1e-98	05_Magnoliophyta	38.2911	41.25	0.4591	2.4084
Zm00001d024898	Zm00001d022035	1e-74	09_Poaceae	35.1282	38.5915	0.4871	87.5984
Zm00001d029842	Zm00001d014102	9e-160	03_Embryophyta	53.507	48.5455	0.3029	26.4995
Zm00001d047307	Zm00001d033175	2e-54	03_Embryophyta	17.8735	17.0009	1.0349	67.3215
Zm00001d048726	Zm00001d011930	4e-84	06_Mesangiospermae	50.4464	40.3571	0.3372	91.5926
Zm00001d041163	Zm00001d007255	2e-104	05_Magnoliophyta	35.5903	32.9053	0.5121	99.8425
Zm00001d031909	Zm00001d031312	2e-31	09_Poaceae	17.1901	21.4876	0.7627	25.2337
Zm00001d026426	Zm00001d024600	1e-96	03_Embryophyta	39.1202	39.4299	0.5829	60.4648
Zm00001d039521	Zm00001d004407	1e-82	12_Zea mays	35.6968	76.0417	0.1699	0.2225
Zm00001d027684	Zm00001d003497	3e-15	03_Embryophyta	18.2109	13.6038	0.5774	95.5385
Zm00001d019066	Zm00001d019064	0.0	11_Andropogoneae	69.7581	70.5163	0.1545	0.5439
Zm00001d030661	Zm00001d013705	1e-33	09_Poaceae	73.3766	72.2814	0.1201	1.8945
Zm00001d052873	Zm00001d026541	3e-57	08_commelinids	39.2941	42.602	0.4893	1.779
Zm00001d022101	Zm00001d007257	3e-34	06_Mesangiospermae	46.6019	41.6185	0.3762	27.5981
Zm00001d046728	Zm00001d036792	1e-48	12_Zea mays	68.0628	68.7831	0.1655	0.5623
Zm00001d039524	Zm00001d010344	6e-105	09_Poaceae	47.0339	46.7368	0.3637	111.3482
Zm00001d027371	Zm00001d007960	2e-75	01_Eukaryota	36.6355	35.7664	0.6188	66.2048
Zm00001d016855	Zm00001d015702	0.0	05_Magnoliophyta	45.5314	58.179	0.3062	64.7896
Zm00001d044696	Zm00001d010709	4e-70	12_Zea mays	12.0063	84.4444	0.1222	0.2227
Zm00001d031724	Zm00001d011315	0.0	05_Magnoliophyta	49.7851	48.1302	0.3927	61.9703
Zm00001d018443	Zm00001d005442	6e-42	03_Embryophyta	56.4184	54.1857	0.2894	76.6904
Zm00001d029164	Zm00001d022501	3e-141	09_Poaceae	48.4171	48.9642	0.3068	2.7749
Zm00001d049680	Zm00001d004986	6e-102	05_Magnoliophyta	39.4004	36.3636	0.428	24.7448
Zm00001d036230	Zm00001d007783	7e-177	05_Magnoliophyta	46.4448	44.1092	0.485	3.0858
Zm00001d042164	Zm00001d023258	0.0	07_Petrosaviidae	65.8373	65.7744	0.2004	11.0325
Zm00001d045462	Zm00001d014150	1e-94	02_Viridiplantae	33.8259	26.615	0.6004	47.3469
Zm00001d037438	Zm00001d034935	9e-56	05_Magnoliophyta	26.2032	14.497	0.8635	62.105
Zm00001d050484	Zm00001d031988	0.0	12_Zea mays	95.1691	92.4883	0.0246	0.2359
Zm00001d041352	Zm00001d030895	6e-125	12_Zea mays	100	100	0	0
Zm00001d044621	Zm00001d025308	9e-81	12_Zea mays	51.9164	96.129	0.0214	0.1425
Zm00001d037477	Zm00001d023992	8e-29	06_Mesangiospermae	32.5103	49.6855	0.3877	127.7933
Zm00001d041991	Zm00001d001941	1e-172	03_Embryophyta	42.4194	47.9927	0.3301	7.341
Zm00001d039969	Zm00001d033890	7e-84	03_Embryophyta	40.9429	39.1924	0.4305	70.5126
Zm00001d024657	Zm00001d024651	8e-165	12_Zea mays	62.1849	32.5275	0.2417	0.3449
Zm00001d044324	Zm00001d005647	0.0	09_Poaceae	71.3147	70.751	0.1497	1.4238
Zm00001d039763	Zm00001d028874	3e-93	09_Poaceae	59.9109	59.1209	0.2312	1.9257
Zm00001d031377	Zm00001d031359	6e-30	12_Zea mays	78.8608	94.1088	0.0193	0.0587
Zm00001d040090	Zm00001d004230	4e-107	05_Magnoliophyta	30.8842	30.4668	0.5817	3.4759
Zm00001d048573	Zm00001d033492	4e-73	05_Magnoliophyta	23.7903	10.6691	0.9652	7.3613
Zm00001d049191	Zm00001d040220	1e-115	07_Petrosaviidae	35.9768	60.5863	0.2966	11.8535
Zm00001d031956	Zm00001d016923	1e-128	11_Andropogoneae	89.3519	80.7531	0.0425	0.4601
Zm00001d038855	Zm00001d012918	3e-172	08_commelinids	62.6904	60.0973	0.242	1.4811
Zm00001d028919	Zm00001d002025	3e-104	06_Mesangiospermae	36.9412	22.0506	0.4133	4.1215
Zm00001d030862	Zm00001d019116	2e-19	04_Tracheophyta	19.0821	24.5342	0.7684	90.633
Zm00001d015731	Zm00001d012887	0.0	09_Poaceae	63.8249	67.8922	0.1969	2.1204
Zm00001d051502	Zm00001d027480	0.0	05_Magnoliophyta	62.4555	64.5221	0.2023	2.53
Zm00001d053513	Zm00001d007486	9e-104	08_commelinids	42.3459	44.7479	0.4286	87.258
Zm00001d020057	Zm00001d012702	0.0	09_Poaceae	84.7648	85.8178	0.0777	1.4668
Zm00001d051906	Zm00001d039013	2e-25	03_Embryophyta	18.732	29.0179	0.7518	65.8184
Zm00001d044785	Zm00001d039260	4e-56	09_Poaceae	39.0756	40.3471	0.4509	76.9285
Zm00001d044409	Zm00001d011297	1e-109	12_Zea mays	79.7251	75.817	0.0912	0.296
Zm00001d049903	Zm00001d019744	1e-29	09_Poaceae	69.3548	63.2353	0.1385	3.94
Zm00001d038794	Zm00001d032992	2e-83	03_Embryophyta	35.8537	45.3704	0.3813	93.1631
Zm00001d044971	Zm00001d038644	2e-27	05_Magnoliophyta	23.1911	15.5376	0.901	13.408
Zm00001d015868	Zm00001d002489	1e-28	03_Embryophyta	31.6279	26.5625	0.5372	107.9278
Zm00001d049487	Zm00001d018043	0.0	03_Embryophyta	74.4249	74.7283	0.1544	2.5402
Zm00001d035651	Zm00001d030727	2e-38	06_Mesangiospermae	27.9452	29.912	0.3776	103.4098
Zm00001d050960	Zm00001d025684	4e-63	09_Poaceae	38.5965	34.0708	0.5341	2.3031
Zm00001d037601	Zm00001d009844	0.0	11_Andropogoneae	97.3333	86.3905	0.0155	0.2818
Zm00001d040440	Zm00001d028971	5e-63	09_Poaceae	57.9235	31.7365	0.3298	4.3169
Zm00001d050583	Zm00001d003889	2e-32	09_Poaceae	44.9865	47.5645	0.3569	2.3962
Zm00001d032692	Zm00001d021528	3e-71	09_Poaceae	40.5797	42.6829	0.482	1.3916
Zm00001d039163	Zm00001d011132	2e-40	07_Petrosaviidae	18.648	53.6913	0.2856	21.53
Zm00001d042132	Zm00001d033304	4e-43	04_Tracheophyta	32.0896	26.8191	0.5012	127.8486
Zm00001d039429	Zm00001d037738	2e-31	10_Panicoideae	51.0345	57.3643	0.2661	1.5448
Zm00001d042920	Zm00001d026537	5e-22	09_Poaceae	18.5185	18.4615	0.6588	115.9958
Zm00001d037998	Zm00001d015614	4e-34	09_Poaceae	25.8567	27.3026	0.477	101.6408
Zm00001d037733	Zm00001d016237	5e-107	07_Petrosaviidae	64.7887	65.2482	0.1976	2.4475
Zm00001d034491	Zm00001d019034	1e-34	05_Magnoliophyta	42.8571	46.7213	0.3993	58.5806
Zm00001d043117	Zm00001d010638	9e-103	09_Poaceae	60.6607	58.7209	0.2292	0.9219
Zm00001d038820	Zm00001d016406	2e-56	05_Magnoliophyta	28.1755	17.2316	0.9173	2.5753
Zm00001d044246	Zm00001d019045	2e-51	12_Zea mays	93.0818	94.8718	0.0229	0.9649
Zm00001d032306	Zm00001d020315	1e-18	09_Poaceae	53.012	49.4382	0.3237	2.4803
Zm00001d034758	Zm00001d023868	7e-67	03_Embryophyta	23.4949	20.915	0.8294	64.5366
Zm00001d050225	Zm00001d007600	6e-16	01_Eukaryota	33.9623	31.441	0.687	72.7854
Zm00001d020371	Zm00001d010446	0.0	04_Tracheophyta	53.9889	46.7095	0.2649	106.5562
Zm00001d038027	Zm00001d028802	2e-31	09_Poaceae	56.7308	34.7059	0.4098	1.5137
Zm00001d051883	Zm00001d014102	7e-69	03_Embryophyta	61.8596	59.2727	0.2265	118.1818
Zm00001d048356	Zm00001d019139	2e-73	01_Eukaryota	30.2703	26.8585	0.7348	84.4613
Zm00001d036716	Zm00001d034143	3e-53	05_Magnoliophyta	40.7059	42.8218	0.467	99.0656
Zm00001d012115	Zm00001d005365	0.0	12_Zea mays	91.6115	68.9369	0.0512	0.1409
Zm00001d039437	Zm00001d036214	1e-19	05_Magnoliophyta	40.39	37.5648	0.4277	8.9524
Zm00001d029906	Zm00001d004586	7e-159	10_Panicoideae	79.4776	68.0511	0.1035	1.0497
Zm00001d038221	Zm00001d000112	7e-94	08_commelinids	50.7375	47.9109	0.2584	2.4885
Zm00001d052543	Zm00001d042777	1e-120	08_commelinids	50	37.3846	0.3149	32.6344
Zm00001d039648	Zm00001d037632	1e-21	09_Poaceae	46.2185	46.2185	0.3466	1.4233
Zm00001d018122	Zm00001d016901	5e-33	05_Magnoliophyta	22.1957	26.8012	0.5741	90.6246
Zm00001d037139	Zm00001d034591	2e-41	09_Poaceae	74.2138	29.2441	0.1588	2.5951
Zm00001d043539	Zm00001d026483	6e-62	01_Eukaryota	27.3423	20.6052	0.8111	3.3955
Zm00001d021510	Zm00001d004993	1e-119	12_Zea mays	92.6229	23.7395	0.0355	0.1519
Zm00001d030738	Zm00001d007883	0.0	12_Zea mays	62.4365	97.2332	0.0139	0.004
Zm00001d053171	Zm00001d014687	4e-14	09_Poaceae	22.3272	26.1773	0.7468	3.6425
Zm00001d048810	Zm00001d048808	7e-28	12_Zea mays	69.8324	94.697	0.0279	0.0408
Zm00001d037701	Zm00001d008836	3e-22	09_Poaceae	10.076	50.4762	0.4114	12.5189
Zm00001d036345	Zm00001d012394	2e-147	05_Magnoliophyta	61.2195	62.4378	0.2655	4.5867
Zm00001d037599	Zm00001d009840	0.0	11_Andropogoneae	93.408	90.373	0.0275	0.1748
Zm00001d018033	Zm00001d000002	2e-53	02_Viridiplantae	24.8547	10.1968	0.8239	63.6985
Zm00001d051524	Zm00001d035920	2e-94	08_commelinids	35.2357	41.0405	0.3216	3.2113
Zm00001d036889	Zm00001d026486	1e-20	03_Embryophyta	28.6957	38.3721	0.4078	18.1315
Zm00001d020535	Zm00001d007837	2e-47	01_Eukaryota	25.6167	25.4237	0.8374	53.9103
Zm00001d036360	Zm00001d002662	7e-135	09_Poaceae	52.5943	49.011	0.3205	10.756
Zm00001d029764	Zm00001d029428	1e-43	05_Magnoliophyta	33.5453	28.2842	0.6386	51.6669
Zm00001d022597	Zm00001d020641	2e-59	08_commelinids	46.1883	41.8699	0.3923	76.5399
Zm00001d039264	Zm00001d029231	9e-13	02_Viridiplantae	13.5294	18.5484	1.13	61.6066
Zm00001d052104	Zm00001d018282	0.0	09_Poaceae	61.0256	60.7918	0.2658	3.2877
Zm00001d032473	Zm00001d014773	0.0	07_Petrosaviidae	65.5856	66.0617	0.1862	2.031
Zm00001d050208	Zm00001d001999	8e-163	09_Poaceae	63.3803	60.6469	0.1965	2.1548
Zm00001d034298	Zm00001d033267	6e-44	06_Mesangiospermae	27.4882	21.1679	0.5433	10.0066
Zm00001d050565	Zm00001d011997	1e-29	07_Petrosaviidae	32.2981	25.3041	0.6384	11.8287
Zm00001d032399	Zm00001d007927	3e-67	04_Tracheophyta	25.2646	24.8698	0.8263	62.8705
Zm00001d044031	Zm00001d010443	3e-88	05_Magnoliophyta	35.8974	33.5731	0.5431	13.5674
Zm00001d033991	Zm00001d033275	7e-150	03_Embryophyta	53.125	58.4656	0.2889	12.8905
Zm00001d016100	Zm00001d012178	6e-23	05_Magnoliophyta	18.4549	24.1573	0.9809	1.7637
Zm00001d043589	Zm00001d042618	3e-19	05_Magnoliophyta	20.3636	24.8889	0.5481	127.204
Zm00001d037192	Zm00001d030038	4e-21	04_Tracheophyta	14.4893	26.2931	0.4859	3.773
Zm00001d033109	Zm00001d020018	2e-112	01_Eukaryota	21.4912	22.1053	0.7104	62.1364
Zm00001d024242	Zm00001d002105	2e-170	10_Panicoideae	98.1413	98.1413	0.0085	0.8544
Zm00001d053132	Zm00001d007767	1e-19	05_Magnoliophyta	70.8955	42.7928	0.0437	0.8466
Zm00001d012615	Zm00001d012464	7e-71	01_Eukaryota	29.4118	32.381	0.6665	62.09
Zm00001d019700	Zm00001d006828	6e-25	08_commelinids	24.9765	27.8534	0.7764	4.0853
Zm00001d048354	Zm00001d027541	4e-162	12_Zea mays	94.2478	94.2478	0.0291	0.5349
Zm00001d037739	Zm00001d020059	1e-50	11_Andropogoneae	37.037	37.6569	0.2308	0.7739
Zm00001d017008	Zm00001d003365	1e-15	09_Poaceae	37.8882	38.125	0.4159	102.58
Zm00001d050828	Zm00001d036220	6e-11	12_Zea mays	71.9101	42.3841	0.0466	0.0514
Zm00001d048732	Zm00001d022504	0.0	08_commelinids	72.7106	73.6549	0.1687	2.91
Zm00001d038794	Zm00001d022104	1e-95	03_Embryophyta	39.5122	44.2623	0.3854	148.8857
Zm00001d049249	Zm00001d015815	8e-44	03_Embryophyta	16.7742	31.25	0.5835	99.8918
Zm00001d053667	Zm00001d005763	5e-78	06_Mesangiospermae	30.4196	69.0476	0.285	0.2365
Zm00001d031959	Zm00001d019850	1e-175	09_Poaceae	54.9057	58.6694	0.2415	9.6234
Zm00001d031163	Zm00001d007366	1e-16	01_Eukaryota	18.018	26.1438	0.9478	7.5266
Zm00001d049217	Zm00001d049113	1e-133	10_Panicoideae	56.7416	55.6474	0.3186	2.1542
Zm00001d040475	Zm00001d024521	7e-41	04_Tracheophyta	18.4339	21.9844	0.9437	7.0266
Zm00001d023840	Zm00001d002458	5e-101	12_Zea mays	24.0481	83.9161	0.0618	0.084
Zm00001d040263	Zm00001d012869	0.0	03_Embryophyta	73.2843	27.7881	0.1746	13.4076
Zm00001d014774	Zm00001d013869	2e-14	06_Mesangiospermae	35.1724	39.2308	0.33	2.0478
Zm00001d026089	Zm00001d013095	5e-25	01_Eukaryota	23.8671	22.3164	0.8412	65.8959
Zm00001d028144	Zm00001d021935	0.0	05_Magnoliophyta	60.1905	61.5984	0.2213	118.2188
Zm00001d038051	Zm00001d021715	9e-70	05_Magnoliophyta	23.2614	37.4517	0.5879	16.5426
Zm00001d038961	Zm00001d010525	1e-11	05_Magnoliophyta	17.016	23.4295	0.8885	65.4394
Zm00001d039531	Zm00001d038843	2e-36	08_commelinids	26.0073	32.1267	0.4446	104.0143
Zm00001d045903	Zm00001d034879	0.0	12_Zea mays	80.8147	64.1293	0.1326	0.1875
Zm00001d050974	Zm00001d025696	1e-145	06_Mesangiospermae	47.8102	47.2072	0.4044	64.6322
Zm00001d028597	Zm00001d015086	3e-98	07_Petrosaviidae	41.0606	46.0884	0.4103	3.3377
Zm00001d045352	Zm00001d038851	1e-125	08_commelinids	65	66.7568	0.1986	67.4395
Zm00001d021799	Zm00001d021545	0.0	09_Poaceae	30.6505	31.6268	0.5088	39.8123
Zm00001d046898	Zm00001d002602	0.0	10_Panicoideae	79.4737	80.1061	0.1485	0.802
Zm00001d026311	Zm00001d020093	6e-81	01_Eukaryota	21.1881	35.4305	0.664	55.6233
Zm00001d024371	Zm00001d002394	2e-22	09_Poaceae	55.2632	57.5342	0.2897	0.8978
Zm00001d020927	Zm00001d017533	3e-41	05_Magnoliophyta	24.3182	34.4051	0.4713	104.947
Zm00001d044672	Zm00001d031485	8e-140	05_Magnoliophyta	57.0997	57.4468	0.2689	7.4531
Zm00001d040695	Zm00001d024755	4e-177	06_Mesangiospermae	70.0535	67.7003	0.187	5.2086
Zm00001d052815	Zm00001d031277	6e-50	11_Andropogoneae	49.0775	51.751	0.3557	0.8833
Zm00001d042143	Zm00001d042138	3e-101	08_commelinids	52.0958	57.2368	0.2597	47.0256
